,DEPT,CALI,BS,hole enlarged,GR,NPHS,PE,RT20,RT30,RT60,RT90,RXO,RT10,RHOB (kg/m3),Bulk_Density_gm/cm3,NN_predicted_Density,xgb_pred_Density
0,3039,223.7052,222,1.71,89.6034,0.077,3.0918,29.3381,29.1769,28.89,28.8708,29.8072,29.8072,2652.8677,2.6528677,2.648564635,2.6619146
1,3039.1,223.6801,222,1.68,88.6899,0.0751,3.0162,31.8601,31.6544,31.3372,31.3186,32.3485,32.3485,2654.0552,2.6540552,2.658839448,2.639171
2,3039.2,223.5829,222,1.58,85.3678,0.0726,3.0197,39.6618,39.3065,38.9005,38.8939,40.233,40.233,2652.8193,2.6528193,2.664750311,2.6551266
3,3039.3,223.6216,222,1.62,86.129,0.0729,3.0702,43.9966,43.5412,43.1077,43.122,44.6006,44.6006,2652.4221,2.6524221,2.664386462,2.6622055
4,3039.4,223.4109,222,1.41,87.7569,0.0713,3.1098,47.8205,47.2652,46.8425,46.8921,48.4216,48.4216,2654.939,2.654939,2.666494858,2.6609664
5,3039.5,223.5042,222,1.5,88.7289,0.07,3.1367,51.1657,50.5152,50.1469,50.2462,51.7336,51.7336,2663.3711,2.6633711,2.668840863,2.6682765
6,3039.6,223.6028,222,1.6,87.0893,0.0695,3.134,57.9763,57.1727,57.0497,57.2921,58.5606,58.5606,2684.8743,2.6848743,2.668683577,2.6660976
7,3039.7,223.5168,222,1.52,85.0008,0.071,3.1462,60.6205,60.0007,60.0722,60.3981,61.4898,61.4898,2692.9587,2.6929587,2.673811345,2.664669
8,3039.8,223.443,222,1.44,85.0125,0.0713,3.1638,62.3192,61.2994,61.5918,61.988,62.8467,62.8467,2693.9236,2.6939236,2.677103854,2.6647124
9,3039.9,223.4735,222,1.47,86.9878,0.0687,3.2133,62.9833,61.8264,62.5762,63.0614,63.3442,63.3442,2686.804,2.686804,2.682421296,2.6706033
10,3040,223.8044,222,1.8,87.1869,0.0722,3.2234,66.2253,64.8722,65.9432,66.5085,66.5693,66.5693,2679.8547,2.6798547,2.687216173,2.6776807
11,3040.1,223.8723,222,1.87,85.0321,0.0738,3.2217,73.4445,71.6587,73.2541,73.9943,73.8546,73.8546,2680.5315,2.6805315,2.684873994,2.6841545
12,3040.2,223.6711,222,1.67,74.5231,0.0671,3.2074,95.0142,91.6041,95.0988,96.4225,95.724,95.724,2692.7568,2.6927568,2.685596883,2.6849756
13,3040.3,223.5542,222,1.55,69.5497,0.063,3.2041,100.5941,96.6203,100.9417,102.366,101.2475,101.2475,2708.8582,2.7088582,2.692455499,2.6863286
14,3040.4,223.5979,222,1.6,68.3824,0.0611,3.2211,98.2404,94.3961,98.8649,100.1187,98.5632,98.5632,2719.2942,2.7192942,2.698160342,2.6906023
15,3040.5,223.5731,222,1.57,75.5888,0.0588,3.3053,85.7959,82.9713,86.8296,87.7003,85.4067,85.4066,2734.7881,2.7347881,2.71071005,2.6969743
16,3040.6,223.5585,222,1.56,80.207,0.062,3.353,84.6436,81.9647,85.9031,86.6608,84.0372,84.0372,2732.5012,2.7325012,2.710362529,2.6864057
17,3040.7,223.617,222,1.62,80.8667,0.0648,3.3736,88.862,85.9694,90.3773,91.0728,88.1104,88.1104,2734.2737,2.7342737,2.711108337,2.6856928
18,3040.8,223.6149,222,1.61,76.7795,0.0643,3.3491,106.7535,102.7302,108.9074,109.4481,105.8689,105.8689,2738.7849,2.7387849,2.712502976,2.6802433
19,3040.9,223.6483,222,1.65,75.4639,0.0634,3.338,112.2156,107.9367,114.6368,114.9542,111.301,111.301,2745.1252,2.7451252,2.713030574,2.678345
20,3041,223.5961,222,1.6,76.3969,0.0618,3.345,110.049,106.2229,112.5638,112.539,109.0973,109.0973,2741.533,2.741533,2.719093859,2.6827197
21,3041.1,223.6397,222,1.64,78.1809,0.0614,3.3565,101.5237,98.6279,103.9695,103.4729,100.5337,100.5337,2736.1165,2.7361165,2.721952298,2.6739953
22,3041.2,223.4778,222,1.48,83.6774,0.0627,3.3126,81.8113,80.5075,83.9818,82.7775,80.7658,80.7654,2702.998,2.702998,2.703095777,2.6917877
23,3041.3,223.4822,222,1.48,85.7699,0.0648,3.2623,74.8561,74.0072,76.8872,75.4442,73.8195,73.8169,2692.1724,2.6921724,2.690284911,2.6918285
24,3041.4,223.5986,222,1.6,86.777,0.0662,3.2209,69.7041,69.1607,71.5955,69.9561,68.7026,68.6991,2679.2903,2.6792903,2.682854373,2.6834948
25,3041.5,223.5659,222,1.57,86.6677,0.0667,3.1952,62.3011,62.1149,63.8866,61.765,61.4707,61.4674,2658.8337,2.6588337,2.678841087,2.6791887
26,3041.6,223.6808,222,1.68,86.7458,0.0695,3.1863,59.6657,59.5849,61.085,58.6759,58.9909,58.9877,2650.4414,2.6504414,2.676107431,2.6664042
27,3041.7,223.6058,222,1.61,87.7061,0.0701,3.158,57.648,57.637,58.8984,56.2111,57.1875,57.1843,2648.8521,2.6488521,2.670035715,2.6701446
28,3041.8,223.6628,222,1.66,88.5845,0.0702,3.1251,53.4202,53.4758,54.3195,51.204,53.3346,53.3324,2661.8542,2.6618542,2.660934842,2.6532047
29,3041.9,223.6279,222,1.63,88.7758,0.0703,3.1583,49.5432,49.5992,50.2584,47.1708,49.6748,49.6726,2669.6323,2.6696323,2.660803216,2.6727297
30,3042,223.5445,222,1.54,88.9749,0.0712,3.2286,43.5663,43.621,44.1076,41.3675,43.8446,43.8398,2673.9482,2.6739482,2.642790093,2.6534858
31,3042.1,223.4185,222,1.42,91.3054,0.0746,3.3097,29.056,29.0731,29.3117,27.7675,29.246,29.2307,2663.2288,2.6632288,2.633870619,2.6663742
32,3042.2,223.439,222,1.44,93.8546,0.0793,3.2762,23.3637,23.3585,23.5075,22.4241,23.4379,23.4191,2647.7212,2.6477212,2.643736605,2.6614354
33,3042.3,223.3677,222,1.37,94.9125,0.0849,3.1865,19.2949,19.2711,19.3606,18.578,19.5497,19.5291,2633.5227,2.6335227,2.626795764,2.6446261
34,3042.4,223.5194,222,1.52,93.7999,0.0932,2.9698,14.92,14.8648,14.9002,14.3945,15.2173,15.1954,2606.1738,2.6061738,2.612309077,2.6291947
35,3042.5,223.6371,222,1.64,90.47,0.0957,2.886,13.9783,13.9063,13.9301,13.4735,14.3011,14.2789,2597.345,2.597345,2.614176494,2.6159818
36,3042.6,223.696,222,1.7,86.8942,0.0951,2.8407,13.4946,13.4046,13.4223,12.9854,13.8511,13.8286,2585.5686,2.5855686,2.612079215,2.6173062
37,3042.7,223.6501,222,1.65,83.9741,0.0918,2.8262,13.2347,13.1278,13.1418,12.7114,13.6282,13.6054,2572.0234,2.5720234,2.622292854,2.6230247
38,3042.8,223.9361,222,1.94,82.0691,0.0877,2.8771,12.7655,12.6383,12.6499,12.2325,13.2153,13.1928,2568.0293,2.5680293,2.626291879,2.621737
39,3042.9,224.1727,222,2.17,82.8225,0.0874,2.892,12.4488,12.3154,12.3278,11.924,12.9087,12.8866,2570.7402,2.5707402,2.625174618,2.6225526
40,3043,224.3209,222,2.32,84.505,0.0887,2.8945,12.1086,11.9699,11.9838,11.5961,12.5681,12.5464,2578.9602,2.5789602,2.621956215,2.6167421
41,3043.1,224.5718,222,2.57,85.4185,0.0939,2.8381,11.5318,11.3846,11.4029,11.044,11.9766,11.9563,2585.1882,2.5851882,2.615987201,2.6216874
42,3043.2,224.7075,222,2.71,85.3951,0.0961,2.8247,11.3388,11.1889,11.21,10.8613,11.7764,11.757,2587.0186,2.5870186,2.60978915,2.6205597
43,3043.3,224.8508,222,2.85,84.7939,0.0984,2.8264,11.2049,11.0543,11.0781,10.7368,11.6379,11.6194,2587.2554,2.5872554,2.605684097,2.6225014
44,3043.4,224.8077,222,2.81,83.939,0.0988,2.9066,11.0427,10.8967,10.9259,10.5963,11.4716,11.4541,2590.7922,2.5907922,2.612580592,2.6264148
45,3043.5,224.5717,222,2.57,82.9279,0.0977,2.9357,10.9724,10.832,10.8639,10.5412,11.3981,11.3803,2590.8293,2.5908293,2.611402466,2.6316066
46,3043.6,224.4908,222,2.49,84.0054,0.0989,2.9363,10.8877,10.7551,10.7893,10.4753,11.3058,11.288,2592.7405,2.5927405,2.609020547,2.6281817
47,3043.7,223.7242,222,1.72,85.7308,0.0963,2.852,10.6811,10.5687,10.607,10.3153,11.0679,11.0512,2588.7493,2.5887493,2.613517771,2.6198463
48,3043.8,223.5861,222,1.59,88.0458,0.0981,2.8096,10.6091,10.5068,10.5475,10.2664,10.9754,10.9597,2586.4092,2.5864092,2.59735073,2.6146905
49,3043.9,223.7282,222,1.73,89.4472,0.0976,2.7882,10.6304,10.536,10.5798,10.3053,10.9782,10.9635,2580.7637,2.5807637,2.590399174,2.6135745
50,3044,223.7358,222,1.74,91.4225,0.0987,2.7521,11.2638,11.1727,11.2302,10.9413,11.6006,11.5864,2578.0283,2.5780283,2.577565075,2.614133
51,3044.1,223.6973,222,1.7,90.0367,0.1004,2.7229,12.0352,11.936,12.0065,11.6896,12.3885,12.373,2577.7654,2.5777654,2.574492996,2.6123207
52,3044.2,223.6081,222,1.61,88.0575,0.0997,2.6858,13.2006,13.0836,13.1733,12.8095,13.5906,13.5722,2574.1726,2.5741726,2.572333443,2.6128035
53,3044.3,223.6757,222,1.68,85.6059,0.1001,2.6616,14.8097,14.6611,14.7794,14.3457,15.2606,15.2374,2568.4971,2.5684971,2.574872584,2.6114912
54,3044.4,223.5737,222,1.57,83.4627,0.0985,2.7125,19.5997,19.3167,19.5402,18.874,20.2793,20.2374,2550.8057,2.5508057,2.585094618,2.6154032
55,3044.5,223.4386,222,1.44,81.8192,0.0988,2.774,22.9454,22.5344,22.8511,22.0057,23.8318,23.7734,2548.8645,2.5488645,2.599305662,2.6083872
56,3044.6,223.2926,222,1.29,79.7268,0.1021,2.8404,26.9239,26.3248,26.7723,25.705,28.1142,28.0326,2545.2205,2.5452205,2.615236365,2.6350546
57,3044.7,223.422,222,1.42,75.702,0.1069,2.883,35.4116,34.2858,35.0841,33.5734,37.4776,37.3361,2554.9001,2.5549001,2.601936079,2.6081614
58,3044.8,223.438,222,1.44,74.2889,0.1068,2.865,38.7822,37.4076,38.3761,36.7507,41.2775,41.1112,2559.2373,2.5592373,2.601481712,2.6148796
59,3044.9,223.513,222,1.51,73.0123,0.1075,2.8339,41.0091,39.4716,40.5668,38.9396,43.7953,43.6162,2568.4536,2.5684536,2.602577425,2.6153533
60,3045,223.6389,222,1.64,70.8145,0.1059,2.8289,42.4077,40.8486,42.0441,40.6408,45.2655,45.0963,2569.3247,2.5693247,2.606720048,2.6119514
61,3045.1,223.6297,222,1.63,72.1808,0.107,2.8542,42.2099,40.7445,41.9303,40.6765,44.9262,44.7714,2569.7407,2.5697407,2.604367102,2.6140134
62,3045.2,223.6636,222,1.66,74.5855,0.1098,2.8918,41.7687,40.4284,41.58,40.4508,44.2892,44.1492,2565.8267,2.5658267,2.601152311,2.6153257
63,3045.3,223.4685,222,1.47,80.6715,0.1106,2.9331,40.5186,39.4555,40.5174,39.5692,42.5825,42.4593,2564.4011,2.5644011,2.597991055,2.627464
64,3045.4,223.2859,222,1.29,81.8739,0.1094,2.9367,39.6957,38.7678,39.7731,38.8857,41.528,41.408,2559.7188,2.5597188,2.598846282,2.626103
65,3045.5,223.1986,222,1.2,82.358,0.1093,2.9369,38.777,37.9687,38.9095,38.0672,40.3669,40.2754,2558.3423,2.5583423,2.599544261,2.6314461
66,3045.6,223.1348,222,1.13,81.6553,0.1122,2.971,37.5336,36.8726,37.6936,36.8822,38.7585,38.7329,2553.6863,2.5536863,2.601877454,2.6056924
67,3045.7,223.182,222,1.18,80.9916,0.1137,2.9972,37.802,37.1501,37.9342,37.0865,38.958,38.9486,2554.3713,2.5543713,2.602153996,2.6036556
68,3045.8,223.3097,222,1.31,80.2773,0.1142,3.0153,38.9134,38.2209,38.9866,38.0564,40.1011,40.0799,2551.666,2.551666,2.60056253,2.6060107
69,3045.9,223.3099,222,1.31,80.0586,0.1119,3.0132,40.8069,40.0232,40.7816,39.7225,42.1252,42.0588,2553.7739,2.5537739,2.598925012,2.6189568
70,3046,223.2194,222,1.22,81.4172,0.107,2.9943,45.7406,44.6584,45.3591,43.9308,47.4721,47.2846,2561.3003,2.5613003,2.602735037,2.6036203
71,3046.1,223.182,222,1.18,81.9832,0.1066,2.9854,48.1384,46.8809,47.4957,45.856,50.0738,49.8472,2573.5852,2.5735852,2.603107943,2.6037524
72,3046.2,223.3166,222,1.32,82.2448,0.1034,2.9941,50.3123,48.8934,49.3809,47.5193,52.4629,52.2015,2581.4199,2.5814199,2.607727651,2.612487
73,3046.3,223.6729,222,1.67,78.6962,0.0977,3.0261,53.1641,52.0664,52.1815,49.8729,56.27,55.8791,2588.2942,2.5882942,2.616968154,2.6271048
74,3046.4,223.7231,222,1.72,75.0189,0.0982,3.0432,52.2476,52.1995,52.0875,49.652,52.665,52.2805,2586.5195,2.5865195,2.620052275,2.6260183
75,3046.5,223.5965,222,1.6,73.1919,0.0963,3.0493,51.6933,50.2006,49.8731,47.5091,54.3147,53.9282,2593.3755,2.5933755,2.618656703,2.6152313
76,3046.6,222.8578,222,0.86,82.7054,0.0883,3.0824,42.6308,41.3444,40.8077,39.0318,44.2225,43.8425,2613.8499,2.6138499,2.634464617,2.6300688
77,3046.7,222.8723,222,0.87,90.4661,0.0865,3.1059,38.5069,37.4283,36.8612,35.3361,39.8058,39.4476,2625.9299,2.6259299,2.639882338,2.625171
78,3046.8,222.981,222,0.98,95.3653,0.0865,3.1204,36.3197,35.3369,34.72,33.3102,37.4578,37.1304,2629.3784,2.6293784,2.640575571,2.634713
79,3046.9,222.9604,222,0.96,87.9911,0.0868,3.0819,38.4115,37.2383,36.3172,34.6907,39.7016,39.3366,2626.8098,2.6268098,2.63566959,2.6311433
80,3047,222.7041,222,0.7,81.7256,0.0824,3.0488,41.5709,40.1449,38.9496,37.0447,43.147,42.7071,2622.9756,2.6229756,2.635017527,2.6362038
81,3047.1,222.5048,222,0.5,76.7365,0.0767,3.0189,43.9189,42.273,40.8209,38.6892,45.7773,45.2624,2624.1853,2.6241853,2.649062437,2.6430886
82,3047.2,222.5615,222,0.56,76.5491,0.0701,2.9996,39.1746,37.8018,36.4623,34.6733,40.8432,40.3683,2631.8765,2.6318765,2.66151457,2.6621876
83,3047.3,222.4814,222,0.48,80.2187,0.0704,3.0099,33.6948,32.6677,31.6103,30.2281,34.9693,34.6209,2638.2585,2.6382585,2.662491194,2.6626098
84,3047.4,222.4276,222,0.43,87.2845,0.0712,3.0561,28.7981,28.0453,27.2302,26.1801,29.7435,29.5033,2638.6741,2.6386741,2.655142705,2.6738856
85,3047.5,222.619,222,0.62,95.7596,0.0746,3.1191,25.334,24.7531,24.0959,23.2594,26.0657,25.898,2639.2827,2.6392827,2.651240038,2.6765144
86,3047.6,222.5267,222,0.53,107.0415,0.0798,3.2211,22.7198,22.2605,21.7068,21.0179,23.2924,23.1794,2633.3057,2.6333057,2.65843941,2.6628582
87,3047.7,222.7183,222,0.72,104.4455,0.0788,3.2096,23.2122,22.7375,22.1551,21.4379,23.7999,23.6804,2633.1157,2.6331157,2.651317034,2.67093
88,3047.8,222.7353,222,0.74,98.2112,0.0758,3.169,24.667,24.1352,23.4783,22.6768,25.3241,25.1777,2633.8462,2.6338462,2.65007703,2.660484
89,3047.9,222.6628,222,0.66,84.9657,0.0711,3.0663,29.006,28.2786,27.3906,26.3206,29.9233,29.6774,2639.6006,2.6396006,2.656530221,2.6796737
90,3048,222.7057,222,0.71,83.8102,0.0716,3.0321,30.6496,29.8426,28.8684,27.6936,31.666,31.3923,2640.1655,2.6401655,2.6611132,2.6594281
91,3048.1,222.667,222,0.67,85.4146,0.0715,3.0098,31.3209,30.4872,29.4898,28.2787,32.3574,32.0916,2637.4978,2.6374978,2.662548875,2.6607788
92,3048.2,222.4541,222,0.45,91.9886,0.0751,2.9979,30.8159,30.0433,29.125,27.9751,31.7824,31.5528,2624.0305,2.6240305,2.655541322,2.6472461
93,3048.3,222.3209,222,0.32,95.178,0.0789,3.0149,30.6047,29.8682,28.9918,27.8708,31.5494,31.329,2619.3662,2.6193662,2.652175388,2.64238
94,3048.4,222.373,222,0.37,97.5554,0.0811,3.0386,30.7404,30.0279,29.1774,28.063,31.6852,31.4673,2618.0486,2.6180486,2.649554036,2.6338954
95,3048.5,222.6006,222,0.6,101.1234,0.0828,3.0972,31.858,31.1693,30.3399,29.1859,32.8315,32.6046,2622.4954,2.6224954,2.641680213,2.636364
96,3048.6,222.6602,222,0.66,99.4487,0.081,3.1104,32.7582,32.0739,31.2469,30.0518,33.7411,33.5125,2625.2151,2.6252151,2.640648515,2.6341002
97,3048.7,222.5617,222,0.56,97.6491,0.0803,3.118,33.8805,33.196,32.3681,31.1176,34.8545,34.6413,2626.0803,2.6260803,2.64013499,2.6415722
98,3048.8,222.7011,222,0.7,95.2404,0.0837,3.1072,35.1045,34.4206,33.5961,32.2831,36.0462,35.8652,2624.186,2.624186,2.64049777,2.6393538
99,3048.9,222.8554,222,0.86,98.4259,0.0866,3.0822,37.0086,36.36,35.5975,34.1949,37.8363,37.7091,2613.9495,2.6139495,2.637230469,2.628075
100,3049,222.7309,222,0.73,101.5723,0.0854,3.074,37.4789,36.8697,36.1727,34.7564,38.2338,38.1149,2608.3037,2.6083037,2.635403239,2.6483693
101,3049.1,222.7242,222,0.72,105.0623,0.0866,3.0808,37.7119,37.1505,36.5357,35.1195,38.3891,38.2707,2607.3943,2.6073943,2.635576587,2.635413
102,3049.2,222.6885,222,0.69,105.7299,0.0886,3.1007,37.9834,37.5199,37.094,35.681,38.5018,38.3808,2612.9023,2.6129023,2.63851589,2.6289806
103,3049.3,222.973,222,0.97,104.0473,0.0872,3.1029,38.258,37.8372,37.5112,36.0839,38.6967,38.5791,2616.3845,2.6163845,2.640522177,2.6283317
104,3049.4,222.9014,222,0.9,101.1781,0.0865,3.097,38.7589,38.3747,38.1522,36.69,39.1164,39.0087,2617.1448,2.6171448,2.640279891,2.6367896
105,3049.5,222.6173,222,0.62,95.2638,0.0884,3.0596,40.5668,40.2688,40.2707,38.6639,40.7678,40.7073,2619.4929,2.6194929,2.636882985,2.637839
106,3049.6,222.6642,222,0.66,95.0726,0.0894,3.0422,41.8381,41.5419,41.6631,39.9566,41.9081,41.8804,2621.6418,2.6216418,2.635405127,2.630242
107,3049.7,222.6839,222,0.68,96.3803,0.0893,3.0354,43.1262,42.866,43.1095,41.2987,43.0935,43.0912,2624.5369,2.6245369,2.634666275,2.6330152
108,3049.8,222.7884,222,0.79,101.0375,0.0842,3.0962,44.973,44.8125,45.291,43.3328,44.7645,44.7589,2628.7634,2.6287634,2.642221514,2.6563377
109,3049.9,222.7983,222,0.8,101.1781,0.083,3.1412,45.2289,45.1355,45.7161,43.7276,44.9257,44.9162,2629.5859,2.6295859,2.648186136,2.653649
110,3050,222.7878,222,0.79,101.5763,0.0825,3.1616,45.082,45.0642,45.7323,43.7352,44.742,44.7339,2630.6016,2.6306016,2.650575558,2.6479235
111,3050.1,222.5865,222,0.59,101.8886,0.0837,3.0761,44.0687,44.2065,45.002,43.0176,43.5023,43.4998,2628.4966,2.6284966,2.640177877,2.654228
112,3050.2,222.6389,222,0.64,102.8879,0.0817,3.0229,43.2643,43.4694,44.3063,42.3405,42.6318,42.631,2629.0769,2.6290769,2.633459975,2.6403165
113,3050.3,222.6458,222,0.65,103.29,0.0799,3.0116,42.1861,42.4496,43.3071,41.3727,41.526,41.526,2630.356,2.630356,2.631255748,2.6438906
114,3050.4,222.439,222,0.44,103.778,0.0795,3.0588,40.7188,41.0284,41.8828,39.9988,40.0684,40.0684,2634.5503,2.6345503,2.636088753,2.6472316
115,3050.5,222.5699,222,0.57,101.0883,0.0819,3.194,36.2432,36.602,37.3752,35.6712,35.6848,35.6848,2636.8955,2.6368955,2.634998262,2.6574755
116,3050.6,222.7529,222,0.75,97.7779,0.0823,3.2315,33.5238,33.8879,34.593,33.0082,33.0164,33.0164,2635.3518,2.6353518,2.634180593,2.6402092
117,3050.7,222.6642,222,0.66,94.8579,0.0842,3.2284,31.0144,31.3768,32.0099,30.5394,30.545,30.545,2634.2266,2.6342266,2.635554441,2.645164
118,3050.8,222.2209,222,0.22,92.3594,0.0833,3.1699,27.7218,28.0753,28.5818,27.2707,27.2784,27.2784,2642.3833,2.6423833,2.640736705,2.66573
119,3050.9,222.142,222,0.14,92.6444,0.0799,3.1254,27.0705,27.4198,27.8749,26.6,26.615,26.615,2648.9258,2.6489258,2.645231787,2.6837077
120,3051,222.2643,222,0.26,92.3985,0.078,3.0828,27.1399,27.4862,27.8974,26.6257,26.655,26.655,2655.5374,2.6555374,2.64921457,2.6791866
121,3051.1,222.3773,222,0.38,90.4505,0.0757,2.9877,29.6428,29.984,30.3235,28.9402,29.0453,29.0453,2664.4792,2.6644792,2.660186178,2.6623619
122,3051.2,222.2358,222,0.24,89.7868,0.0741,2.9529,31.6814,32.0136,32.3159,30.8269,31.0086,31.0086,2669.5798,2.6695798,2.665581539,2.6454022
123,3051.3,222.2014,222,0.2,90.3021,0.0732,2.9417,33.363,33.6732,33.9303,32.3435,32.6225,32.6225,2669.114,2.669114,2.66751637,2.6532168
124,3051.4,222.4184,222,0.42,93.6789,0.0779,2.9994,32.788,33.0078,33.1558,31.5865,32.0319,32.0306,2669.979,2.669979,2.656749956,2.634501
125,3051.5,222.414,222,0.41,95.3107,0.0788,3.0527,30.6639,30.8268,30.9254,29.4823,29.9784,29.9755,2665.001,2.665001,2.650953205,2.6341717
126,3051.6,222.4026,222,0.4,96.5677,0.0799,3.0926,28.2553,28.3628,28.4226,27.1313,27.6791,27.6742,2662.0779,2.6620779,2.646894963,2.6806817
127,3051.7,222.0938,222,0.09,95.2248,0.0808,3.1276,24.7082,24.7198,24.7267,23.6768,24.6532,24.6434,2649.071,2.649071,2.642580367,2.6714077
128,3051.8,222.1608,222,0.16,92.3399,0.0801,3.1229,23.9461,23.9185,23.9072,22.914,23.688,23.6795,2645.3479,2.6453479,2.645555069,2.6638522
129,3051.9,222.2366,222,0.24,88.2214,0.0813,3.1183,23.889,23.8188,23.7921,22.8059,23.5899,23.5825,2646.0579,2.6460579,2.647011876,2.6654313
130,3052,222.2226,222,0.22,85.8558,0.0819,3.115,24.4537,24.3407,24.3,23.2699,24.2045,24.1971,2649.1504,2.6491504,2.646770453,2.6714823
131,3052.1,222.0493,222,0.05,84.2201,0.079,3.1207,26.5021,26.3004,26.2303,24.997,26.4362,26.426,2667.6858,2.6676858,2.64583368,2.6782644
132,3052.2,222.1379,222,0.14,84.3684,0.0757,3.1271,26.9306,26.6718,26.5893,25.3064,26.9994,26.9876,2673.1584,2.6731584,2.647394504,2.680902
133,3052.3,222.0673,222,0.07,82.1628,0.0744,3.1317,26.0369,25.745,25.6623,24.4516,26.2448,26.2326,2676.3479,2.6763479,2.648880847,2.669771
134,3052.4,221.9548,222,-0.05,80.6911,0.0754,3.1365,20.4056,20.2063,20.1604,19.3944,20.7682,20.7608,2663.4036,2.6634036,2.648310089,2.6462557
135,3052.5,222.0494,222,0.05,82.8303,0.0762,3.1284,17.2355,17.0942,17.0667,16.5133,17.5741,17.5698,2654.5762,2.6545762,2.6387695,2.6454298
136,3052.6,222.1402,222,0.14,86.8629,0.08,3.108,14.6867,14.59,14.5753,14.1703,14.9816,14.9795,2644.3264,2.6443264,2.62610113,2.6544268
137,3052.7,222.4316,222,0.43,90.2787,0.0887,3.0489,11.7623,11.7179,11.719,11.4584,11.9787,11.9785,2628.6301,2.6286301,2.608912634,2.617913
138,3052.8,222.5354,222,0.54,89.0764,0.0914,3.0323,11.1893,11.1513,11.1586,10.9238,11.3753,11.3754,2623.1584,2.6231584,2.607035485,2.6229303
139,3052.9,222.3043,222,0.3,86.1095,0.0934,3.0403,11.0651,11.0371,11.0522,10.8227,11.2265,11.2265,2621.2485,2.6212485,2.607047299,2.6222627
140,3053,222.1471,222,0.15,85.5513,0.0929,3.097,12.0736,12.0615,12.1003,11.8286,12.184,12.1835,2621.5444,2.6215444,2.608379459,2.6315472
141,3053.1,222.3038,222,0.3,88.0067,0.0905,3.13,13.2606,13.2553,13.3137,12.9886,13.3375,13.3366,2622.4858,2.6224858,2.60985421,2.634645
142,3053.2,222.2253,222,0.23,91.8285,0.0884,3.1483,14.9933,14.9933,15.0756,14.6701,15.0145,15.0134,2624.0469,2.6240469,2.610835528,2.63664
143,3053.3,222.2607,222,0.26,96.7239,0.085,3.1481,20.3017,20.299,20.4401,19.7876,20.2568,20.2566,2637.9998,2.6379998,2.629813953,2.6439664
144,3053.4,222.1474,222,0.15,96.7785,0.0835,3.1418,23.6144,23.598,23.7784,22.9615,23.5439,23.5439,2653.9351,2.6539351,2.636512972,2.657477
145,3053.5,222.0276,222,0.03,97.1806,0.0821,3.1509,26.7298,26.6918,26.9139,25.9359,26.6644,26.6644,2668.7078,2.6687078,2.640858212,2.6732116
146,3053.6,221.9354,222,-0.06,98.992,0.0793,3.1803,28.9314,28.8712,29.1306,28.0471,28.9009,28.9009,2684.1399,2.6841399,2.642258691,2.6737623
147,3053.7,222.1176,222,0.12,108.0565,0.0754,3.3039,28.9937,28.926,29.2228,28.2309,29.0467,29.0467,2699.1392,2.6991392,2.676993087,2.6815987
148,3053.8,222.1285,222,0.13,112.4561,0.0762,3.3433,27.3403,27.297,27.5909,26.7436,27.4104,27.4104,2701.9917,2.7019917,2.700421267,2.6867895
149,3053.9,222.1258,222,0.13,113.8575,0.0764,3.3432,25.4282,25.418,25.7054,24.9947,25.4968,25.4968,2698.5449,2.6985449,2.707403906,2.6830208
150,3054,222.0545,222,0.05,107.4436,0.0753,3.2448,22.8508,22.9037,23.1963,22.6407,22.8891,22.8891,2673.9727,2.6739727,2.679191337,2.6748083
151,3054.1,222.1775,222,0.18,102.4624,0.0736,3.197,22.6392,22.7206,23.0279,22.4942,22.6559,22.6559,2663.5779,2.6635779,2.663707217,2.670015
152,3054.2,222.0594,222,0.06,98.6718,0.0718,3.1732,23.2118,23.3179,23.6505,23.1141,23.2052,23.2052,2659.8416,2.6598416,2.659306771,2.6505105
153,3054.3,222.0777,222,0.08,99.1052,0.0726,3.1812,26.2638,26.4021,26.8162,26.2362,26.2186,26.2186,2675.5627,2.6755627,2.658003966,2.6590605
154,3054.4,222.2042,222,0.2,101.0766,0.0736,3.1998,28.0584,28.1987,28.66,28.0545,28.006,28.006,2683.3135,2.6833135,2.656237891,2.6794145
155,3054.5,222.1298,222,0.13,103.4774,0.0739,3.2313,29.4158,29.5466,30.049,29.4265,29.3659,29.3659,2686.5254,2.6865254,2.657841065,2.6640575
156,3054.6,222.3346,222,0.33,103.3486,0.0723,3.3504,30.3289,30.417,30.9696,30.3429,30.2999,30.2999,2674.363,2.674363,2.664157164,2.6574786
157,3054.7,222.2116,222,0.21,103.2002,0.0726,3.4076,30.23,30.2935,30.858,30.2365,30.2122,30.2122,2664.7808,2.6647808,2.666346899,2.6552722
158,3054.8,222.0773,222,0.08,102.3492,0.073,3.433,29.9806,30.0213,30.5912,29.9762,29.9694,29.9694,2655.3997,2.6553997,2.663583226,2.6488917
159,3054.9,222.1174,222,0.12,99.0817,0.0743,3.3447,29.6535,29.6576,30.2287,29.6216,29.6452,29.6452,2639.1833,2.6391833,2.646788727,2.6536458
160,3055,222.163,222,0.16,95.9743,0.0751,3.2603,29.8512,29.8406,30.4117,29.8027,29.8431,29.8431,2635.0361,2.6350361,2.640203157,2.6485116
161,3055.1,222.0535,222,0.05,94.245,0.0749,3.1908,30.2695,30.2458,30.8158,30.202,30.2607,30.2607,2632.9155,2.6329155,2.638158036,2.6493526
